sep=,
testName,fps,fillrate,trianglerate,windowWidth,windowHeight,colorsBits,depthBits,windowFrame,clearBuffers,scene,trianglesCount,realTrianglesCount,scene2_trianglesPixels,scene3_planesCount,wireFrame,blending,runSeconds,triangleStrip,textureFileName1,textureFileName2,polygonNoColor,textureFilter,isMultitexture,disableMultitexture
Pixel_Fillrate,11.999999,68102824,1920,640,480,32,0,0,0,3,10,8,1000,20,0,0,10,0,,,0,0,0,0
Pixel_Blend_Fillrate,30.009684,17031202,480,640,480,32,0,0,0,3,10,8,1000,2,0,1,10,0,,,0,0,0,0
Trianglerate,3.314001,1880774,659208,640,480,32,0,0,0,3,100000,99458,1000,2,0,0,10,1,,,0,0,0,0
Trianglerate_NoStrip,2.217295,629184,220528,640,480,32,0,0,0,3,100000,99458,1000,1,0,0,10,0,,,0,0,0,0
Tx_Trianglerate_NoStrip,0.233209,66176,23194,640,480,32,0,0,0,3,100000,99458,1000,1,0,0,20,0,texture1.bmp,,0,1,0,0
Tx_Pixel_Fillrate,0.249190,141421,4,640,480,32,0,0,0,3,10,8,1000,2,0,0,10,0,texture1.bmp,,0,1,0,0
Tx_Pixel_Blend_Fillrate,0.482160,273637,8,640,480,32,0,0,0,3,10,8,1000,2,0,1,10,0,texture1.bmp,,0,1,0,0
sep=,
testName,fps,fillrate,trianglerate,windowWidth,windowHeight,colorsBits,depthBits,windowFrame,clearBuffers,scene,trianglesCount,realTrianglesCount,scene2_trianglesPixels,scene3_planesCount,wireFrame,blending,runSeconds,triangleStrip,textureFileName1,textureFileName2,polygonNoColor,textureFilter,isMultitexture,disableMultitexture
Pixel_Fillrate_Z,10.837438,61505012,1734,640,480,32,24,0,0,3,10,8,1000,20,0,0,10,0,,,0,0,0,0
Pixel_Blend_Fillrate_Z,30.009682,17031202,480,640,480,32,24,0,0,3,10,8,1000,2,0,1,10,0,,,0,0,0,0
Trianglerate_Z,2.757353,1564863,548482,640,480,32,24,0,0,3,100000,99458,1000,2,0,0,10,1,,,0,0,0,0
Trianglerate_NoStrip_Z,2.230483,632926,221839,640,480,32,24,0,0,3,100000,99458,1000,1,0,0,10,0,,,0,0,0,0
Tx_Trianglerate_NoStrip_Z,0.258398,73323,25700,640,480,32,24,0,0,3,100000,99458,1000,1,0,0,20,0,texture1.bmp,,0,1,0,0
Tx_Pixel_Fillrate_Z,0.487567,276706,8,640,480,32,24,0,0,3,10,8,1000,2,0,0,10,0,texture1.bmp,,0,1,0,0
Tx_Pixel_Blend_Fillrate_Z,0.487805,276841,8,640,480,32,24,0,0,3,10,8,1000,2,0,1,10,0,texture1.bmp,,0,1,0,0
sep=,
testName,fps,fillrate,trianglerate,windowWidth,windowHeight,colorsBits,depthBits,windowFrame,clearBuffers,scene,trianglesCount,realTrianglesCount,scene2_trianglesPixels,scene3_planesCount,wireFrame,blending,runSeconds,triangleStrip,textureFileName1,textureFileName2,polygonNoColor,textureFilter,isMultitexture,disableMultitexture
Multi-Tx_Pixel_Fillrate,0.242131,137415,4,640,480,32,0,0,0,3,10,8,1000,2,0,0,10,0,texture1.bmp,texture2.bmp,0,1,0,0
Multi-Tx_Pixel_Fillrate_multipass,0.243546,138218,4,640,480,32,0,0,0,3,10,8,1000,2,0,0,10,0,texture1.bmp,texture2.bmp,0,1,0,1
Tx_Pixel_Fillrate_No_Color,0.483793,274564,8,640,480,32,0,0,0,3,10,8,1000,2,0,0,10,0,texture1.bmp,,1,1,0,0
Tx_Pixel_Fillrate_No_Filtering,0.729395,413949,12,640,480,32,0,0,0,3,10,8,1000,2,0,0,10,0,texture1.bmp,,0,0,0,0
Tx_Pixel_Blend_Fillrate_No_Filtering,0.732064,415464,12,640,480,32,0,0,0,3,10,8,1000,2,0,1,10,0,texture1.bmp,,0,0,0,0
Lowres_Tx_Pixel_Fillrate,0.497512,282350,8,640,480,32,0,0,0,3,10,8,1000,2,0,0,10,0,texture_l.bmp,,0,1,0,0
Lowres_Tx_Pixel_Fillrate_No_Filtering,0.761035,431905,12,640,480,32,0,0,0,3,10,8,1000,2,0,0,10,0,texture_l.bmp,,0,0,0,0
Driver_overhead_Trianglerate,1.458789,1458789,14588,640,480,32,0,0,0,2,10000,10000,100,1,0,0,10,1,,,0,0,0,0
sep=,
testName,fps,fillrate,trianglerate,windowWidth,windowHeight,colorsBits,depthBits,windowFrame,clearBuffers,scene,trianglesCount,realTrianglesCount,scene2_trianglesPixels,scene3_planesCount,wireFrame,blending,runSeconds,triangleStrip,textureFileName1,textureFileName2,polygonNoColor,textureFilter,isMultitexture,disableMultitexture
Lowres_Tx_Pixel_Fillrate_Z,0.496032,281510,8,640,480,32,24,0,0,3,10,8,1000,2,0,0,10,0,texture_l.bmp,,0,1,0,0
Lowres_Tx_Pixel_Fillrate_No_Filtering_Z,0.739645,419766,12,640,480,32,24,0,0,3,10,8,1000,2,0,0,10,0,texture_l.bmp,,0,0,0,0
